widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
5,structure,7.0,2.0,1.0,NN,dobj,4.0,4.0,4.0,4.0,-3.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
6,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
7,peace,3.0,1.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
8,abroad,5.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
9,has,3.0,1.0,1.0,VBZ,aux,4.0,4.0,3.0,4.0,-2.75,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
10,required,7.0,3.0,1.0,VBN,dep,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
11,turning,5.0,2.0,1.0,VBG,xcomp,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
12,away,3.0,2.0,1.0,RP,case,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
13,from,4.0,1.0,1.0,IN,mwe,4.0,4.0,3.0,4.0,-2.75,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
14,old,3.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
15,policies,7.0,3.0,1.0,NNS,nmod:away_from,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
16,that,3.0,1.0,1.0,WDT,ref,5.0,5.0,3.0,5.0,-3.5,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
17,have,3.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
18,failed,4.0,1.0,1.0,VBN,acl:relcl,2.0,2.0,2.0,2.0,-1.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
19,",",,,,",",,,,,,,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
20,so,2.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
21,building,6.0,2.0,1.0,VBG,csubj,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
22,a,1.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
23,new,2.0,1.0,1.0,JJ,amod,5.0,5.0,5.0,5.0,-4.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
24,era,3.0,2.0,1.0,NN,dobj,4.0,4.0,4.0,4.0,-3.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
25,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
26,progress,7.0,2.0,2.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
27,at,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
28,home,3.0,1.0,1.0,NN,nmod:at,2.0,2.0,2.0,2.0,-1.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
29,requires,7.0,3.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
30,turning,5.0,2.0,1.0,VBG,xcomp,2.0,2.0,2.0,2.0,-1.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
31,away,3.0,2.0,1.0,RP,case,2.0,2.0,2.0,2.0,-1.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
32,from,4.0,1.0,1.0,IN,mwe,3.0,3.0,2.0,3.0,-1.75,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
33,old,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
34,policies,7.0,3.0,1.0,NNS,nmod:away_from,2.0,2.0,2.0,2.0,-1.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
35,that,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
36,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
37,failed,4.0,1.0,1.0,VBN,acl:relcl,1.0,1.0,1.0,1.0,0.0,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
38,.,,,,.,,,,,,,38,"Just as building a structure of peace abroad has required turning away from old policies that have failed , so building a new era of progress at home requires turning away from old policies that have failed .",11,11
1,Abroad,5.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
2,",",,,,",",,,,,,,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
3,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
4,shift,4.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
5,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
6,old,3.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
7,policies,7.0,3.0,1.0,NNS,nmod:from,3.0,3.0,3.0,3.0,-2.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
8,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
9,new,2.0,1.0,1.0,JJ,nmod:to,2.0,2.0,2.0,2.0,-1.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
10,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
11,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
12,been,3.0,1.0,1.0,VBN,cop,3.0,3.0,2.0,3.0,-1.75,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
13,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
14,retreat,6.0,2.0,1.0,NN,root,3.0,3.0,3.0,3.0,-2.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
15,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
16,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
17,responsibilities,15.0,6.0,2.0,NNS,nmod:from,2.0,2.0,2.0,2.0,-1.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
18,",",,,,",",,,,,,,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
19,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
20,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
21,better,4.0,2.0,1.0,JJR,amod,3.0,3.0,3.0,3.0,-2.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
22,way,2.0,1.0,1.0,NN,conj:but,2.0,2.0,2.0,2.0,-1.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
23,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
24,peace,3.0,1.0,1.0,NN,nmod:to,1.0,1.0,1.0,1.0,0.0,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
25,.,,,,.,,,,,,,39,"Abroad , the shift from old policies to new has not been a retreat from our responsibilities , but a better way to peace .",5,5
1,And,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
2,at,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
3,home,3.0,1.0,1.0,NN,nmod:at,2.0,2.0,2.0,2.0,-1.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
4,",",,,,",",,,,,,,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
5,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
6,shift,4.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
7,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
8,old,3.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
9,policies,7.0,3.0,1.0,NNS,nmod:from,3.0,3.0,3.0,3.0,-2.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
10,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
11,new,2.0,1.0,1.0,JJ,nmod:to,2.0,2.0,2.0,2.0,-1.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
12,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
13,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
14,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
15,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
16,retreat,6.0,2.0,1.0,NN,root,3.0,3.0,3.0,3.0,-2.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
17,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
18,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
19,responsibilities,15.0,6.0,2.0,NNS,nmod:from,2.0,2.0,2.0,2.0,-1.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
20,",",,,,",",,,,,,,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
21,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
22,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
23,better,4.0,2.0,1.0,JJR,amod,3.0,3.0,3.0,3.0,-2.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
24,way,2.0,1.0,1.0,NN,conj:but,2.0,2.0,2.0,2.0,-1.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
25,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
26,progress,7.0,2.0,2.0,NN,nmod:to,1.0,1.0,1.0,1.0,0.0,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
27,.,,,,.,,,,,,,40,"And at home , the shift from old policies to new will not be a retreat from our responsibilities , but a better way to progress .",6,6
1,Abroad,5.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
2,and,3.0,1.0,1.0,CC,advmod,4.0,4.0,4.0,4.0,-3.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
3,at,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
4,home,3.0,1.0,1.0,NN,conj,2.0,2.0,2.0,2.0,-1.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
5,",",,,,",",,,,,,,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
6,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
7,key,2.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
8,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
9,those,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
10,new,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
11,responsibilities,15.0,6.0,2.0,NNS,nmod:to,2.0,2.0,2.0,2.0,-1.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
12,lies,3.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
13,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
14,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
15,placing,6.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
16,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
17,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
18,division,7.0,3.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
19,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
20,responsibility,14.0,6.0,2.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
21,.,,,,.,,,,,,,41,"Abroad and at home , the key to those new responsibilities lies in the placing and the division of responsibility .",4,4
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
3,lived,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
4,too,2.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
5,long,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
6,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
7,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
8,consequences,12.0,4.0,2.0,NNS,nmod:with,2.0,2.0,2.0,2.0,-1.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
9,of,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
10,attempting,8.0,3.0,1.0,VBG,acl,2.0,2.0,2.0,2.0,-1.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
11,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
12,gather,4.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
13,all,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
14,power,3.0,2.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
15,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
16,responsibility,14.0,6.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
17,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
18,Washington,8.0,3.0,1.0,NNP,nmod:in,1.0,1.0,1.0,1.0,0.0,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
19,.,,,,.,,,,,,,42,We have lived too long with the consequences of attempting to gather all power and responsibility in Washington .,5,5
1,Abroad,5.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
2,and,3.0,1.0,1.0,CC,ccomp,4.0,4.0,4.0,4.0,-3.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
3,at,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
4,home,3.0,1.0,1.0,NN,conj,2.0,2.0,2.0,2.0,-1.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
5,",",,,,",",,,,,,,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
6,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
7,time,3.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
8,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
9,come,3.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
10,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
11,turn,3.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
12,away,3.0,2.0,1.0,RP,case,2.0,2.0,2.0,2.0,-1.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
13,from,4.0,1.0,1.0,IN,mwe,3.0,3.0,2.0,3.0,-1.75,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
14,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
15,condescending,11.0,4.0,2.0,VBG,amod,3.0,3.0,3.0,3.0,-2.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
16,policies,7.0,3.0,1.0,NNS,nmod:away_from,2.0,2.0,2.0,2.0,-1.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
17,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
18,paternalism,11.0,5.0,2.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
19,--,,,,:,,,,,,,43,"Abroad and at home , the time has come to turn away from the condescending policies of paternalism --",4,4
1,of,2.0,1.0,1.0,IN,advmod,4.0,4.0,2.0,4.0,-2.5,44,of `` Washington knows best . '',1,1
2,``,,,,``,,2.0,2.0,2.0,2.0,-1.0,44,of `` Washington knows best . '',1,1
3,Washington,8.0,3.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,44,of `` Washington knows best . '',1,1
4,knows,3.0,1.0,1.0,VBZ,root,3.0,3.0,3.0,3.0,-2.0,44,of `` Washington knows best . '',1,1
5,best,4.0,1.0,1.0,RBS,advmod,2.0,2.0,2.0,2.0,-1.0,44,of `` Washington knows best . '',1,1
6,.,,,,.,,,,,,,44,of `` Washington knows best . '',1,1
7,'',,,,'',,1.0,1.0,1.0,1.0,0.0,44,of `` Washington knows best . '',1,1
1,A,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,45,A person can be expected to act responsibly only if he has responsibility .,4,4
2,person,5.0,2.0,1.0,NN,nsubjpass,2.0,2.0,2.0,2.0,-1.0,45,A person can be expected to act responsibly only if he has responsibility .,4,4
3,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,45,A person can be expected to act responsibly only if he has responsibility .,4,4
4,be,2.0,1.0,1.0,VB,auxpass,3.0,3.0,2.0,3.0,-1.75,45,A person can be expected to act responsibly only if he has responsibility .,4,4
5,expected,9.0,3.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,45,A person can be expected to act responsibly only if he has responsibility .,4,4
6,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,45,A person can be expected to act responsibly only if he has responsibility .,4,4
7,act,3.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,45,A person can be expected to act responsibly only if he has responsibility .,4,4
8,responsibly,11.0,4.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,45,A person can be expected to act responsibly only if he has responsibility .,4,4
9,only,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,45,A person can be expected to act responsibly only if he has responsibility .,4,4
10,if,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,45,A person can be expected to act responsibly only if he has responsibility .,4,4
11,he,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,45,A person can be expected to act responsibly only if he has responsibility .,4,4
12,has,3.0,1.0,1.0,VBZ,advcl,2.0,2.0,2.0,2.0,-1.0,45,A person can be expected to act responsibly only if he has responsibility .,4,4
