widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
17,",",,,,",",,,,,,,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
18,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
19,world,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
20,promises,8.0,3.0,1.0,VBZ,advcl,2.0,2.0,2.0,2.0,-1.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
21,only,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
22,such,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
23,meager,4.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
24,justice,6.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
25,as,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
26,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
27,pity,4.0,2.0,1.0,NN,nmod:as,3.0,3.0,3.0,3.0,-2.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
28,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
29,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
30,strong,5.0,1.0,1.0,JJ,nmod:of,2.0,2.0,2.0,2.0,-1.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
31,upon,4.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
32,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
33,weak,3.0,1.0,1.0,JJ,nmod:upon,1.0,1.0,1.0,1.0,0.0,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
34,.,,,,.,,,,,,,69,"There must be law , steadily invoked and respected by all nations , for without law , the world promises only such meager justice as the pity of the strong upon the weak .",8,6
1,But,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
2,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
3,law,2.0,1.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
4,of,2.0,1.0,1.0,IN,case,6.0,6.0,5.0,6.0,-4.75,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
5,which,3.0,1.0,1.0,WDT,ref,7.0,7.0,4.0,7.0,-5.25,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
6,we,2.0,1.0,1.0,PRP,nsubj,6.0,6.0,4.0,6.0,-4.5,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
7,speak,4.0,1.0,1.0,VBP,acl:relcl,3.0,3.0,3.0,3.0,-2.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
8,",",,,,",",,,,,,,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
9,comprehending,12.0,4.0,2.0,VBG,acl,3.0,3.0,3.0,3.0,-2.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
10,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
11,values,6.0,2.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
12,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
13,freedom,6.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
14,",",,,,",",,,,,,,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
15,affirms,5.0,2.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
16,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
17,equality,8.0,4.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
18,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
19,all,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
20,nations,6.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
21,",",,,,",",,,,,,,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
22,great,4.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
23,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
24,small,4.0,1.0,1.0,JJ,amod,1.0,1.0,1.0,1.0,0.0,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
25,.,,,,.,,,,,,,70,"But the law of which we speak , comprehending the values of freedom , affirms the equality of all nations , great and small .",5,5
1,Splendid,8.0,2.0,1.0,VBN,advcl,3.0,3.0,3.0,3.0,-2.0,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
2,as,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
3,can,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
4,be,2.0,1.0,1.0,VB,cop,4.0,4.0,3.0,4.0,-2.75,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
5,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
6,blessings,7.0,2.0,1.0,NNS,advcl,3.0,3.0,3.0,3.0,-2.0,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
8,such,3.0,1.0,1.0,PDT,det:predet,4.0,4.0,3.0,4.0,-2.75,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
9,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
10,peace,3.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
11,",",,,,",",,,,,,,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
12,high,2.0,1.0,1.0,JJ,nsubj,2.0,2.0,2.0,2.0,-1.0,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
13,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
14,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
15,its,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
16,cost,4.0,1.0,1.0,NN,root,1.0,1.0,1.0,1.0,0.0,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
17,:,,,,:,,,,,,,71,"Splendid as can be the blessings of such a peace , high will be its cost :",7,7
1,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
2,toil,3.0,1.0,1.0,NNP,nmod:in,3.0,3.0,3.0,3.0,-2.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
3,patiently,8.0,3.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
4,sustained,7.0,2.0,1.0,VBN,amod,2.0,2.0,2.0,2.0,-1.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
5,",",,,,",",,,,,,,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
6,in,2.0,1.0,0.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
7,help,4.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
8,honorably,7.0,4.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
9,given,5.0,2.0,1.0,VBN,dep,2.0,2.0,2.0,2.0,-1.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
10,",",,,,",",,,,,,,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
11,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
12,sacrifice,8.0,3.0,2.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
13,calmly,5.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
14,borne,4.0,1.0,1.0,VBN,acl,1.0,1.0,1.0,1.0,0.0,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
15,.,,,,.,,,,,,,72,"in toil patiently sustained , in help honorably given , in sacrifice calmly borne .",2,2
1,We,2.0,1.0,1.0,PRP,nsubjpass,4.0,4.0,2.0,4.0,-2.5,73,We are called to meet the price of this peace .,4,4
2,are,2.0,1.0,1.0,VBP,auxpass,3.0,3.0,2.0,3.0,-1.75,73,We are called to meet the price of this peace .,4,4
3,called,4.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,73,We are called to meet the price of this peace .,4,4
4,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,73,We are called to meet the price of this peace .,4,4
5,meet,3.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,73,We are called to meet the price of this peace .,4,4
6,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,73,We are called to meet the price of this peace .,4,4
7,price,4.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,73,We are called to meet the price of this peace .,4,4
8,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,73,We are called to meet the price of this peace .,4,4
9,this,3.0,1.0,1.0,DT,det,3.0,3.0,2.0,3.0,-1.75,73,We are called to meet the price of this peace .,4,4
10,peace,3.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,73,We are called to meet the price of this peace .,4,4
11,.,,,,.,,,,,,,73,We are called to meet the price of this peace .,4,4
1,To,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
2,counter,5.0,2.0,1.0,VB,advcl,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
3,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
4,threat,4.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
5,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
6,those,3.0,1.0,1.0,DT,nmod:of,5.0,5.0,3.0,5.0,-3.5,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
7,who,2.0,1.0,1.0,WP,ref,5.0,5.0,3.0,5.0,-3.5,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
8,seek,3.0,1.0,1.0,VBP,acl:relcl,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
9,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
10,rule,3.0,1.0,1.0,VB,xcomp,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
11,by,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
12,force,4.0,1.0,1.0,NN,nmod:by,2.0,2.0,2.0,2.0,-1.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
13,",",,,,",",,,,,,,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
14,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
15,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
16,pay,2.0,1.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
17,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
18,costs,5.0,1.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
19,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
20,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
21,own,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
22,needed,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
23,military,8.0,4.0,2.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
24,strength,7.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
25,",",,,,",",,,,,,,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
26,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
27,help,4.0,1.0,1.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
28,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
29,build,4.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
30,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
31,security,9.0,4.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
32,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
33,others,4.0,2.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
34,.,,,,.,,,,,,,74,"To counter the threat of those who seek to rule by force , we must pay the costs of our own needed military strength , and help to build the security of others .",8,8
1,We,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
2,must,4.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
3,use,3.0,1.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
4,our,2.0,2.0,1.0,PRP$,nmod:poss,7.0,7.0,7.0,7.0,-6.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
5,skills,5.0,1.0,1.0,NNS,dobj,5.0,5.0,5.0,5.0,-4.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
6,and,3.0,1.0,1.0,CC,cc,6.0,6.0,6.0,6.0,-5.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
7,knowledge,5.0,2.0,1.0,NN,dobj,4.0,4.0,4.0,4.0,-3.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
8,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
9,",",,,,",",,,,,,,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
10,at,2.0,1.0,1.0,IN,case,6.0,6.0,5.0,6.0,-4.75,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
11,times,4.0,1.0,1.0,NNS,nmod:at,4.0,4.0,4.0,4.0,-3.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
12,",",,,,",",,,,,,,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
13,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
14,substance,8.0,2.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
15,",",,,,",",,,,,,,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
16,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
17,help,4.0,1.0,1.0,VB,advcl,3.0,3.0,3.0,3.0,-2.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
18,others,4.0,2.0,1.0,NNS,nsubj,3.0,3.0,3.0,3.0,-2.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
19,rise,3.0,1.0,1.0,VB,ccomp,3.0,3.0,3.0,3.0,-2.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
20,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
21,misery,5.0,3.0,1.0,NN,nmod:from,2.0,2.0,2.0,2.0,-1.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
22,",",,,,",",,,,,,,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
23,however,5.0,3.0,2.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
24,far,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
25,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
26,scene,3.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
27,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
28,suffering,6.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
29,may,2.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
30,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
31,from,4.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
32,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
33,shores,4.0,1.0,1.0,NNS,parataxis,1.0,1.0,1.0,1.0,0.0,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
34,.,,,,.,,,,,,,75,"We must use our skills and knowledge and , at times , our substance , to help others rise from misery , however far the scene of suffering may be from our shores .",8,8
1,For,3.0,1.0,1.0,IN,dep,3.0,3.0,2.0,3.0,-1.75,76,"For wherever in the world a people knows desperate want , there must appear at least the spark of hope , the hope of progress or there will surely rise at last the flames of conflict .",10,9
2,wherever,6.0,3.0,1.0,WRB,advmod,5.0,5.0,3.0,5.0,-3.5,76,"For wherever in the world a people knows desperate want , there must appear at least the spark of hope , the hope of progress or there will surely rise at last the flames of conflict .",10,9
3,in,2.0,1.0,0.0,IN,case,5.0,5.0,4.0,5.0,-3.75,76,"For wherever in the world a people knows desperate want , there must appear at least the spark of hope , the hope of progress or there will surely rise at last the flames of conflict .",10,9
4,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,76,"For wherever in the world a people knows desperate want , there must appear at least the spark of hope , the hope of progress or there will surely rise at last the flames of conflict .",10,9
5,world,4.0,1.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,76,"For wherever in the world a people knows desperate want , there must appear at least the spark of hope , the hope of progress or there will surely rise at last the flames of conflict .",10,9
6,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,76,"For wherever in the world a people knows desperate want , there must appear at least the spark of hope , the hope of progress or there will surely rise at last the flames of conflict .",10,9
7,people,5.0,2.0,1.0,NNS,nsubj,3.0,3.0,3.0,3.0,-2.0,76,"For wherever in the world a people knows desperate want , there must appear at least the spark of hope , the hope of progress or there will surely rise at last the flames of conflict .",10,9
