widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
4,ever,3.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
5,watched,4.0,1.0,1.0,VBN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
6,a,1.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
7,child,4.0,1.0,1.0,NN,nmod:poss,4.0,4.0,4.0,4.0,-3.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
8,'s,2.0,1.0,1.0,POS,case,,,,,,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
9,eyes,2.0,1.0,1.0,NNS,nsubj,3.0,3.0,3.0,3.0,-2.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
10,wander,5.0,2.0,1.0,VBP,ccomp,3.0,3.0,3.0,3.0,-2.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
11,into,4.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
12,sleep,4.0,1.0,1.0,NN,nmod:into,2.0,2.0,2.0,2.0,-1.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
13,knows,3.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
14,what,3.0,1.0,1.0,WP,nsubj,4.0,4.0,2.0,4.0,-2.5,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
15,posterity,9.0,4.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
16,is,2.0,1.0,1.0,VBZ,ccomp,1.0,1.0,1.0,1.0,0.0,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
17,.,,,,.,,,,,,,49,Anyone who has ever watched a child 's eyes wander into sleep knows what posterity is .,4,3
1,Posterity,9.0,4.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,50,Posterity is the world to come :,0,0
2,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,50,Posterity is the world to come :,0,0
3,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,50,Posterity is the world to come :,0,0
4,world,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,50,Posterity is the world to come :,0,0
5,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,50,Posterity is the world to come :,0,0
6,come,3.0,1.0,1.0,VB,acl,1.0,1.0,1.0,1.0,0.0,50,Posterity is the world to come :,0,0
7,:,,,,:,,,,,,,50,Posterity is the world to come :,0,0
1,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
2,world,4.0,1.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
3,for,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
4,whom,3.0,1.0,1.0,WP,dobj,4.0,4.0,2.0,4.0,-2.5,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
5,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
6,hold,4.0,1.0,1.0,VBP,acl,2.0,2.0,2.0,2.0,-1.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
7,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
8,ideals,5.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
9,",",,,,",",,,,,,,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
10,from,4.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
11,whom,3.0,1.0,1.0,WP,dobj,5.0,5.0,3.0,5.0,-3.5,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
12,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
13,have,3.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
14,borrowed,5.0,2.0,2.0,VBN,dep,3.0,3.0,3.0,3.0,-2.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
15,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
16,planet,6.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
17,",",,,,",",,,,,,,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
18,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
19,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
20,whom,3.0,1.0,1.0,WP,dobj,4.0,4.0,2.0,4.0,-2.5,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
21,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
22,bear,3.0,1.0,1.0,VBP,dep,2.0,2.0,2.0,2.0,-1.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
23,sacred,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
24,responsibility,14.0,6.0,2.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
25,.,,,,.,,,,,,,51,"the world for whom we hold our ideals , from whom we have borrowed our planet , and to whom we bear sacred responsibility .",9,9
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,52,We must do what America does best :,3,3
2,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,52,We must do what America does best :,3,3
3,do,2.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,52,We must do what America does best :,3,3
4,what,3.0,1.0,1.0,WP,dobj,4.0,4.0,2.0,4.0,-2.5,52,We must do what America does best :,3,3
5,America,7.0,4.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,52,We must do what America does best :,3,3
6,does,3.0,1.0,1.0,VBZ,ccomp,2.0,2.0,2.0,2.0,-1.0,52,We must do what America does best :,3,3
7,best,4.0,1.0,1.0,RBS,advmod,1.0,1.0,1.0,1.0,0.0,52,We must do what America does best :,3,3
8,:,,,,:,,,,,,,52,We must do what America does best :,3,3
1,offer,3.0,2.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,53,offer more opportunity to all and demand more responsibility from all .,1,1
2,more,3.0,1.0,1.0,JJR,amod,3.0,3.0,3.0,3.0,-2.0,53,offer more opportunity to all and demand more responsibility from all .,1,1
3,opportunity,9.0,5.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,53,offer more opportunity to all and demand more responsibility from all .,1,1
4,to,2.0,1.0,1.0,TO,case,5.0,5.0,5.0,5.0,-4.0,53,offer more opportunity to all and demand more responsibility from all .,1,1
5,all,2.0,1.0,1.0,DT,nmod:to,6.0,6.0,6.0,6.0,-5.0,53,offer more opportunity to all and demand more responsibility from all .,1,1
6,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,53,offer more opportunity to all and demand more responsibility from all .,1,1
7,demand,6.0,2.0,1.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,53,offer more opportunity to all and demand more responsibility from all .,1,1
8,more,3.0,1.0,1.0,JJR,amod,2.0,2.0,3.0,2.0,-1.25,53,offer more opportunity to all and demand more responsibility from all .,1,1
9,responsibility,14.0,6.0,2.0,NN,dobj,1.0,1.0,2.0,1.0,-0.25,53,offer more opportunity to all and demand more responsibility from all .,1,1
10,from,4.0,1.0,1.0,IN,case,4.0,4.0,1.0,4.0,-2.25,53,offer more opportunity to all and demand more responsibility from all .,1,1
11,all,2.0,1.0,1.0,DT,nmod:from,5.0,5.0,4.0,5.0,-3.75,53,offer more opportunity to all and demand more responsibility from all .,1,1
12,.,,,,.,,,,,,,53,offer more opportunity to all and demand more responsibility from all .,1,1
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
3,time,3.0,1.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
4,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
5,break,4.0,1.0,1.0,VB,acl,2.0,2.0,2.0,2.0,-1.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
6,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
7,bad,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
8,habit,5.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
9,of,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
10,expecting,9.0,3.0,1.0,VBG,acl,2.0,2.0,2.0,2.0,-1.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
11,something,6.0,2.0,1.0,NN,acl,3.0,3.0,3.0,3.0,-2.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
12,for,3.0,1.0,1.0,IN,dobj,4.0,4.0,3.0,4.0,-2.75,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
13,nothing,5.0,2.0,1.0,NN,case,2.0,2.0,2.0,2.0,-1.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
14,from,4.0,1.0,1.0,IN,nmod:for,3.0,3.0,3.0,3.0,-2.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
15,our,2.0,2.0,1.0,PRP$,case,3.0,3.0,4.0,3.0,-2.25,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
16,Government,8.0,3.0,1.0,NN,nmod:poss,1.0,1.0,2.0,1.0,-0.25,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
17,or,2.0,1.0,1.0,CC,nmod:from,3.0,3.0,3.0,3.0,-2.0,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
18,from,4.0,1.0,1.0,IN,cc,4.0,4.0,1.0,4.0,-2.25,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
19,each,2.0,1.0,1.0,DT,case,5.0,5.0,4.0,5.0,-3.75,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
20,other,3.0,2.0,1.0,JJ,det,5.0,5.0,4.0,5.0,-3.75,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
21,.,,,,.,,,,,,,54,It is time to break the bad habit of expecting something for nothing from our Government or from each other .,5,5
1,Let,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
2,us,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
3,all,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
4,take,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
5,more,3.0,1.0,1.0,JJR,ccomp,3.0,3.0,3.0,3.0,-2.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
6,responsibility,14.0,6.0,2.0,NN,ccomp,2.0,2.0,2.0,2.0,-1.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
7,not,3.0,1.0,1.0,RB,conj:and,3.0,3.0,3.0,3.0,-2.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
8,only,4.0,2.0,1.0,JJ,conj:but,2.0,2.0,2.0,2.0,-1.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
9,for,3.0,1.0,1.0,IN,amod,4.0,4.0,3.0,4.0,-2.75,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
10,ourselves,7.0,3.0,1.0,PRP,dobj,5.0,5.0,3.0,5.0,-3.5,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
11,and,3.0,1.0,1.0,CC,neg,4.0,4.0,4.0,4.0,-3.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
12,our,2.0,2.0,1.0,PRP$,cc:preconj,4.0,4.0,4.0,4.0,-3.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
13,families,7.0,3.0,1.0,NNS,case,2.0,2.0,2.0,2.0,-1.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
14,but,3.0,1.0,1.0,CC,nmod:for,3.0,3.0,3.0,3.0,-2.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
15,for,3.0,1.0,1.0,IN,cc,3.0,3.0,2.0,3.0,-1.75,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
16,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
17,communities,10.0,4.0,1.0,NNS,conj,2.0,2.0,2.0,2.0,-1.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
18,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
19,our,2.0,2.0,1.0,PRP$,case,3.0,3.0,3.0,3.0,-2.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
20,country,6.0,2.0,1.0,NN,nmod:poss,1.0,1.0,1.0,1.0,0.0,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
21,.,,,,.,,,,,,,55,Let us all take more responsibility not only for ourselves and our families but for our communities and our country .,4,3
1,To,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,56,"To renew America , we must revitalize our democracy .",2,2
2,renew,4.0,2.0,1.0,VB,advcl,3.0,3.0,3.0,3.0,-2.0,56,"To renew America , we must revitalize our democracy .",2,2
3,America,7.0,4.0,1.0,NNP,dobj,2.0,2.0,2.0,2.0,-1.0,56,"To renew America , we must revitalize our democracy .",2,2
4,",",,,,",",,,,,,,56,"To renew America , we must revitalize our democracy .",2,2
5,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,56,"To renew America , we must revitalize our democracy .",2,2
6,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,56,"To renew America , we must revitalize our democracy .",2,2
7,revitalize,9.0,4.0,2.0,VB,root,2.0,2.0,2.0,2.0,-1.0,56,"To renew America , we must revitalize our democracy .",2,2
8,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,56,"To renew America , we must revitalize our democracy .",2,2
9,democracy,9.0,4.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,56,"To renew America , we must revitalize our democracy .",2,2
10,.,,,,.,,,,,,,56,"To renew America , we must revitalize our democracy .",2,2
1,This,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
2,beautiful,8.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
3,Capital,7.0,3.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
4,",",,,,",",,,,,,,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
5,like,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
6,every,4.0,3.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
7,capital,7.0,3.0,1.0,NN,nmod:like,3.0,3.0,3.0,3.0,-2.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
8,since,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
9,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
10,dawn,3.0,1.0,1.0,NN,nmod:since,3.0,3.0,3.0,3.0,-2.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
11,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
12,civilization,11.0,5.0,2.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
13,",",,,,",",,,,,,,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
14,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
15,often,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
16,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
17,place,4.0,1.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
18,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
19,intrigue,6.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
20,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
21,calculation,11.0,4.0,2.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
22,.,,,,.,,,,,,,57,"This beautiful Capital , like every capital since the dawn of civilization , is often a place of intrigue and calculation .",6,6
1,Powerful,6.0,3.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
2,people,5.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
3,maneuver,6.0,3.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
4,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
5,position,7.0,3.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
6,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
7,worry,3.0,2.0,1.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
8,endlessly,8.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
9,about,4.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
10,who,2.0,1.0,1.0,WP,nsubj,5.0,5.0,3.0,5.0,-3.5,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
11,is,2.0,1.0,1.0,VBZ,cop,6.0,6.0,3.0,6.0,-4.25,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
12,in,2.0,1.0,0.0,IN,nmod:about,7.0,7.0,2.0,7.0,-4.75,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
13,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
14,who,2.0,1.0,1.0,WP,nsubj,4.0,4.0,2.0,4.0,-2.5,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
15,is,2.0,1.0,1.0,VBZ,nmod:about,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
16,out,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
17,",",,,,",",,,,,,,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
18,who,2.0,1.0,1.0,WP,nsubj,5.0,5.0,3.0,5.0,-3.5,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
19,is,2.0,1.0,1.0,VBZ,dep,3.0,3.0,3.0,3.0,-2.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
20,up,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
21,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
22,who,2.0,1.0,1.0,WP,nsubj,4.0,4.0,2.0,4.0,-2.5,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
23,is,2.0,1.0,1.0,VBZ,dep,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
24,down,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
25,",",,,,",",,,,,,,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
26,forgetting,7.0,3.0,1.0,VBG,xcomp,2.0,2.0,2.0,2.0,-1.0,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
27,those,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,58,"Powerful people maneuver for position and worry endlessly about who is in and who is out , who is up and who is down , forgetting those people whose toil and sweat sends us here and pays our way .",11,10
